trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
90,True,"{'a': 0.0, 'e': 0.0}",20,12,13.62633209426149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.0, 'e': 0.0}",20,0,-23.86207042161493,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
92,True,"{'a': 0.0, 'e': 0.0}",20,0,14.654140780984758,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
93,True,"{'a': 0.0, 'e': 0.0}",20,0,27.435134057756553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,True,"{'a': 0.0, 'e': 0.0}",30,8,25.080709851722162,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",20,12,10.492797002326547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.0, 'e': 0.0}",25,0,38.7315636291262,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,True,"{'a': 0.0, 'e': 0.0}",20,0,-11.688372504246988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
98,True,"{'a': 0.0, 'e': 0.0}",30,0,49.54112049501824,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,True,"{'a': 0.0, 'e': 0.0}",35,15,38.26178898225187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0.0, 'e': 0.0}",30,0,-99.95625449032575,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 3}",0
