trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.15881742610692068}",20,0,-81.34981279023567,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
185,False,"{'a': 0.5, 'e': 0.1572371663136276}",20,0,19.449516292680386,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.1556726303679973}",20,0,26.935372072548823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.1541236618151314}",25,2,18.319385274314484,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.15259010575688386}",20,0,15.99325502780911,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.15107180883637084}",30,0,37.517436310055146,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.14956861922263504}",20,0,-11.688221998205352,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.14808038659546244}",20,0,30.173692817441633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.14660696213035015}",20,3,2.015247466227917,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.14514819848362373}",35,13,-84.59517737996843,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 3}",1
194,False,"{'a': 0.5, 'e': 0.14370394977770293}",20,0,11.924024866070411,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.1422740715865136}",20,7,15.054860377905833,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.140858420921045}",20,0,17.138216520531202,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.13945685621505094}",25,10,5.869987848444602,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.13806923731089282}",30,0,7.685642282146588,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.13669542544552385}",30,0,33.74857011502509,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.1353352832366127}",20,0,8.908624208553363,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.13398867466880493}",20,0,12.668896629472332,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
202,False,"{'a': 0.5, 'e': 0.13265546508012172}",20,4,25.362363126076893,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.13133552114849303}",20,11,-4.690973884194882,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.1300287108784259}",25,0,23.116909571258816,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.12873490358780423}",35,0,-97.82859139822646,"{0: 26, 1: 3, 2: 4, 3: 0, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.12745396989482075}",20,0,1.0164644508128893,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,9,23.34105569219528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,0,7.381368572403042,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.12368713581745483}",20,0,-31.999362697764415,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.1224564282529819}",20,0,19.35985409910751,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.12123796643338168}",25,0,20.271018109812292,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.12003162851145673}",20,0,18.07942221749654,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.11883729385240965}",25,15,4.43946260150073,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11765484302177918}",20,3,-2.6869177464947054,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11648415777349697}",25,0,-2.681788229953657,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.11532512103806251}",25,0,24.89826609600215,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.1141776169108365}",30,0,19.510893007029836,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.11304153064044985}",25,0,-18.460627960633733,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.11191674861732888}",25,0,-6.447780955395108,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.11080315836233387}",30,0,34.54730537188042,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.10970064851551141}",30,0,27.53127403283206,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.10860910882495796}",30,0,33.28049808850295,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.10752843013579495}",20,0,21.736884222133604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.1064585043792528}",20,0,15.699451374458855,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.10539922456186433}",30,0,38.088711420261724,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.104350484754765}",30,0,37.58178360810417,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.1033121800831002}",20,0,-2.5193138434398126,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.10228420671553744}",20,0,29.420766375400408,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.1012664618538834}",20,0,-5.6739194293383495,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.1002588437228037}",25,0,-32.292644760993475,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.09926125155964566}",25,0,20.894299601527717,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.09827358560436154}",20,0,1.0537465618723583,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.09729574708953276}",20,0,-8.179941061269188,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.09632763823049303}",35,0,47.125806973095436,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.09536916221554961}",20,0,22.893167381837372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.09442022319630235}",25,0,14.732791003223966,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.09348072627805847}",25,0,23.781700317075728,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.09255057751034329}",20,0,-2.7903086098441983,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.09162968387750484}",30,0,27.77472962086237,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.09071795328941251}",20,0,-13.458503374335647,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.08981529457224763}",30,0,-21.13242976774776,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.08892161745938634}",20,0,-36.24156102472468,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.08803683258237255}",25,0,16.34503293655389,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.0871608514619813}",20,0,22.413146939370844,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.0862935864993705}",20,0,28.236043581073403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.08543495096732123}",20,0,19.442979074654044,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.08458485900156469}",25,0,-72.13982623270542,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.08374322559219596}",20,0,16.518872277895884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.08290996657517266}",30,0,21.681107432383765,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.0820849986238988}",30,0,33.61830685553789,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.08126823924089167}",20,0,-22.947972621265862,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.08045960674953244}",20,0,25.91536363928985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.07965902028589801}",20,0,13.812736875117187,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.07886639979067495}",20,0,-0.49466202122839587,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.07808166600115313}",30,0,28.68461054143682,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.07730474044329974}",30,0,30.69390964824157,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.07653554542391151}",20,0,24.806148648824887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.07577400402284548}",20,0,22.262878045083742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.07502004008532698}",25,0,12.905795843772209,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.07427357821433388}",30,0,30.89121551687471,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.0735345437630571}",25,0,-32.17571840657094,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.07280286282743559}",25,0,26.337390315067754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.0720784622387661}",20,0,31.026721451616613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.07136126955638605}",25,13,20.123235685996907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.0706512130604296}",30,0,38.106227648908565,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.06994822174465536}",25,16,12.22168589491823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.069252225309346}",20,0,17.143869958092004,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.06856315415427791}",20,0,24.107737463917164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.06788093937176144}",20,0,20.99471532258948,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.06720551273974976}",30,0,-35.61933735327773,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.06653680671501686}",25,0,35.647069336195315,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.06587475442640295}",25,0,17.237999160661662,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.06521928966812753}",20,0,-9.985699599344006,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.06457034689316847}",20,0,4.890172578865324,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.06392786120670757}",35,0,44.827573610272445,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.0632917683596407}",25,0,12.210564418428543,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.06266200474215315}",25,0,4.6259897553874225,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.06203850737735829}",20,0,-11.153786702513573,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.06142121391500013}",25,0,33.30413191642282,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.06081006262521795}",25,0,19.115761231480292,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.06020499239237354}",25,0,30.03376501262004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.05960594270893937}",30,0,30.97963105408886,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.05901285366944784}",25,0,-21.841618107579226,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.05842566596450083}",30,0,31.303133972688666,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.057844320874838456}",20,0,27.073531120180483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.05726876026546736}",20,0,19.04106997373616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.0566989265798469}",25,0,21.03207398695048,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.056134762834133725}",30,0,3.817690955735431,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.05557621261148306}",25,14,17.279088402058566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.05502322005640723}",20,0,2.8590937215523198,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.05447572986918986}",35,12,-56.91874405779354,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
292,False,"{'a': 0.5, 'e': 0.05393368730035602}",30,0,36.18277295554969,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.053397038145197084}",35,9,-6.021530363791766,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.05286572873835037}",35,0,28.528179701618203,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.05233970594843238}",30,0,12.15157969624822,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.05181891717272583}",25,0,30.57605779757817,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.05130331033191911}",25,0,32.963050403454034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.0507928338648985}",25,7,28.181774162208768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.050287436723591865}",25,0,30.417570054555434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.049787068367863944}",20,0,22.592668617134773,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.04929167876046215}",25,0,-8.602854032833013,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.04880121836201296}",25,0,39.51438624713351,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.04831563812606777}",20,0,25.648220984743332,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.04783488949419837}",20,0,18.938605362867516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.04735892439114091}",20,0,21.130912471921924,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.046887695219988486}",30,0,33.46828236642636,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.04642115485743125}",30,0,-1.7113329095786551,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.045959256649044204}",20,0,30.519841238675774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.04550195440462157}",20,0,21.908284046731133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.0450492023935578}",20,0,31.48728613470049,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.044600955340274535}",30,0,25.160256481700838,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.04415716841969286}",20,0,21.126453188671917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.04371779725275094}",20,0,7.7225794666680665,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.043282797901965896}",20,0,22.74665829552149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.04285212686704019}",25,0,32.707674114964156,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.042425741080511385}",30,0,36.75517431020948,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.04200359790344555}",25,0,24.58375316674058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.04158565512117316}",25,0,36.810548725687845,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.04117187093906774}",20,0,26.310836408171713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.04076220397836621}",25,0,32.20775231105492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.04035661327203115}",20,0,11.583240510565131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.039955058260653896}",25,0,31.002197229434397,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.039557498788398725}",20,0,-14.632620976112964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.039163895098987066}",20,0,22.70625031565627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.03877420783172201}",25,0,26.901168260081946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.038388398017552054}",20,0,15.287334814159639,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.038006427075174314}",20,0,22.114742975710822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.0376282568071762}",20,0,22.61903001884608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.03725384939621581}",20,0,20.332878679809944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.036883167401239994}",25,8,19.71472756422825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.0365161737537404}",35,5,0.48909078500199854,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.03615283175404641}",20,6,23.178363108548115,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.0357931050676553}",20,0,28.088180882212317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.03543695772159864}",20,0,26.859933080289505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.5, 'e': 0.035084354100845025}",25,0,12.927088027618227,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.03473525894473856}",25,0,27.830895781653513,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.03438963734347271}",25,0,-3.6764595661859656,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.034047454734599344}",30,0,33.39490830979499,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.033708676899572396}",25,0,24.016883650767767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.03337326996032608}",20,0,23.56899993725059,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.03304120037588693}",20,3,24.34079616169217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.03271243493901982}",20,0,26.662235886386835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.03238694077290704}",30,0,41.1017047428346,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.03206468532786077}",20,0,13.703581481461546,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.03174563637806794}",30,0,44.985231930777076,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.03142976201836771}",25,0,25.80869028318251,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.03111703066106086}",30,0,31.731702750658545,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.030807411032751076}",25,0,24.735606821546952,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.030500872171217483}",20,0,25.812918937055496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.0301973834223185}",20,0,-20.39665068382428,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.029896914436926308}",30,0,33.96067131831482,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.029599435167892}",20,0,32.676487327293636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.029304915867040746}",25,0,27.325673792368452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.029013327082197053}",30,0,35.55139414040185,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.028724639654239423}",20,0,22.621321826333258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.028438824714184505}",35,0,48.11358266112876,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.5, 'e': 0.028155853680300096}",25,0,26.26832523669963,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.027875698255247015}",25,0,4.218059692755858,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.027598330423249287}",25,0,31.453284372085434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.5, 'e': 0.02732372244729256}",25,0,29.849318346661303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.027051846866350416}",20,0,19.809617237807398,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.026782676492638175}",25,0,33.49090188052084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.5, 'e': 0.02651618440889418}",20,0,21.179011231982415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
364,False,"{'a': 0.5, 'e': 0.02625234396568796}",20,0,31.223683528405257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.025991128778755347}",20,0,15.241894590300927,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
366,False,"{'a': 0.5, 'e': 0.02573251272635994}",25,0,31.25304483577933,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.5, 'e': 0.025476469946681016}",30,0,28.628878627536302,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.5, 'e': 0.025222974835227212}",20,0,24.93815171370222,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
